paredblolad,pisomoscer,cielorazo,energcocinar3,eviv3,lugar1,v2a1,dependency,edjefe,edjefa,meaneduc,overcrowding,rooms,r4h2,r4h3,r4m3,r4t1,r4t2,tamviv,hogar_nin,hogar_adul,bedrooms,qmobilephone,walls,roof,floor,walls+roof+floor,warning,bonus,phones-per-capita,rooms-per-capita,rent-per-capita,female-sum,female-std,estadocivil7-sum,estadocivil7-std,parentesco2-std,parentesco3-sum,instlevel1-sum,instlevel2-sum,instlevel2-std,instlevel3-sum,instlevel3-std,instlevel4-std,instlevel8-max,instlevel8-sum,escolari-min,escolari-max,escolari-sum,escolari-std,escolari-range_,age-min,age-max,age-sum,age-std,age-range_,inst-max,inst-std,inst-range_,escolari/age-min,escolari/age-max,escolari/age-sum,escolari/age-std,escolari/age-range_,inst/age-max,inst/age-std,inst/age-range_,tech-sum,Target,idhogar
0.0,1.0,0.0,1.0,1.0,1.0,0.02974322672369435,0.125,0.5238095238095237,0.0,0.31081081081081086,0.3103448275862069,0.30000000000000004,0.125,0.25,0.25,0.2857142857142857,0.1,0.21428571428571427,0.2222222222222222,0.2222222222222222,0.14285714285714285,0.2,1.0,1.0,1.0,1.0,0.25,0.25,0.16666666666666666,0.09433962264150943,0.017499999999999998,0.25,0.8164965809277259,0.0,0.0,0.7071067811865475,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.19827586206896552,0.44797351719587575,0.5714285714285714,0.0,0.11392405063291139,0.10704225352112677,0.3383533792762711,0.2903225806451613,0.75,0.5303300858899105,0.75,0.0,0.6244343891402716,0.15949500694393806,0.5686130202996837,0.6593406593406594,0.5934065934065934,0.5272243902464073,0.6,0.18181818181818182,4.0,263c56deb
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5238095238095237,0.2972972972972973,0.05172413793103448,0.30000000000000004,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.1111111111111111,0.14285714285714285,0.1,0.0,0.0,0.0,0.0,0.25,0.5,0.3333333333333333,0.43396226415094336,0.0,0.125,0.8164965809277259,0.1,0.7302967433402213,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095237,0.5238095238095237,0.09482758620689655,0.23328473740792174,0.0,0.2553191489361702,0.07594936708860761,0.01690140845070423,0.3857822080500523,0.0,0.5,0.25,0.0,0.6547619047619048,0.6200980392156863,0.08412707948231488,0.3731977223381577,0.0,0.4285714285714285,0.28529136987830817,0.0,0.09090909090909091,4.0,84705aa3b
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.3783783783783784,0.13793103448275862,0.5000000000000001,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.660377358490566,0.0,0.0,0.8164965809277259,0.0,0.7302967433402213,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.6666666666666666,0.6666666666666666,0.12068965517241378,0.23328473740792174,0.0,0.7127659574468085,0.620253164556962,0.1380281690140845,0.3857822080500523,0.0,0.875,0.25,0.0,0.29850746268656714,0.28270412642669007,0.038353729587595385,0.3731977223381577,0.0,0.2686567164179104,0.28529136987830817,0.0,0.09090909090909091,4.0,695ee4f02
1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.14285714285714285,0.08108108108108109,0.05172413793103448,0.30000000000000004,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.1111111111111111,0.14285714285714285,0.1,1.0,1.0,1.0,1.0,0.0,0.25,0.3333333333333333,0.43396226415094336,0.0,0.125,0.8164965809277259,0.0,0.7302967433402213,0.7071067811865475,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.02586206896551724,0.23328473740792174,0.0,0.7872340425531915,0.7088607594936709,0.15774647887323945,0.3857822080500523,0.0,0.125,0.25,0.0,0.05791505791505792,0.0548489666136725,0.007441215875585591,0.3731977223381577,0.0,0.03474903474903475,0.28529136987830817,0.0,0.045454545454545456,4.0,ea072e427
1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3445945945945946,0.19540231034482758,0.4,0.25,0.25,0.25,0.0,0.30000000000000004,0.21428571428571427,0.0,0.4444444444444444,0.2857142857142857,0.4,1.0,1.0,1.0,1.0,0.0,0.75,0.3333333333333333,0.12264150943396226,0.0,0.25,0.8164965809277259,0.2,0.8164965809277259,0.7071067811865475,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.5238095238095237,0.7142857142857142,0.4396551724137931,0.13883218797250718,0.19047619047619047,0.2765957446808511,0.49367088607594933,0.4140845070422536,0.37375998871723753,0.33333333333333337,0.875,0.30618621784789724,0.375,0.29649595687331537,0.7805429864253394,0.25869437187950634,0.37604238689883823,0.5276798673025087,0.6923076923076922,0.37408359705614475,0.5037735849056603,0.36363636363636365,4.0,fb4e4bed6
1.0,1.0,1.0,0.0,1.0,1.0,0.19970452228766206,0.0,0.0,0.7142857142857142,0.3783783783783784,0.3103448275862069,0.4,0.125,0.125,0.125,0.0,0.1,0.07142857142857142,0.0,0.2222222222222222,0.0,0.2,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.2641509433962264,0.235,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.6190476190476191,0.7142857142857142,0.24137931034482757,0.09523809523809526,0.09523809523809523,0.6702127659574468,0.569620253164557,0.3042253521126761,0.0,0.0,0.875,0.0,0.0,0.2947845804988662,0.32212885154061627,0.08157777404345684,0.0505912856510466,0.045351473922902494,0.28571428571428564,0.0,0.0,0.09090909090909091,4.0,74a2caa0f
1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.125,0.42857142857142855,0.0,0.24324324324324326,0.13793103448275862,0.30000000000000004,0.125,0.125,0.125,0.0,0.1,0.07142857142857142,0.0,0.2222222222222222,0.14285714285714285,0.2,0.5,0.5,1.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.20754716981132074,0.0,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.15517241379310345,0.0,0.0,0.6808510638297872,0.5949367088607594,0.3126760563380282,0.016509954375904787,0.010752688172043012,0.375,0.0,0.0,0.19780219780219782,0.1902573529411765,0.05122633178966831,0.003447747471651842,0.0030906593406593297,0.12053571428571427,0.0022993311036789217,0.001874999999999993,0.09090909090909091,4.0,915b94685
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5238095238095237,0.2972972972972973,0.02298850689655172,0.5000000000000001,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.1111111111111111,0.2857142857142857,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.3333333333333333,0.660377358490566,0.0,0.125,0.8164965809277259,0.1,0.7302967433402213,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095237,0.5238095238095237,0.09482758620689655,0.23328473740792174,0.0,0.7872340425531915,0.7088607594936709,0.15774647887323945,0.3857822080500523,0.0,0.5,0.25,0.0,0.21235521235521237,0.20111287758346585,0.027284458210480502,0.3731977223381577,0.0,0.138996138996139,0.28529136987830817,0.0,0.045454545454545456,2.0,64a069f16
1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7142857142857142,0.0,0.40540540540540543,0.13793103448275862,0.6000000000000001,0.125,0.125,0.125,0.0,0.1,0.07142857142857142,0.0,0.2222222222222222,0.14285714285714285,0.1,1.0,1.0,1.0,1.0,0.0,0.25,0.16666666666666666,0.3773584905660377,0.0,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.7142857142857142,0.7142857142857142,0.25862068965517243,0.0,0.0,0.8829787234042553,0.8481012658227848,0.4225352112676057,0.033019908751809574,0.021505376344086023,0.875,0.0,0.0,0.2521008403361345,0.2445074415308292,0.06556286021635724,0.00677657901349949,0.006074719044244186,0.21686746987951805,0.006327098676034022,0.005159461374911397,0.09090909090909091,4.0,cde033173
1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7142857142857142,0.40540540540540543,0.05172413793103448,0.4,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.1111111111111111,0.14285714285714285,0.1,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.5471698113207547,0.0,0.125,0.8164965809277259,0.1,0.7302967433402213,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.7142857142857142,0.7142857142857142,0.12931034482758622,0.23328473740792174,0.0,0.4787234042553191,0.3417721518987342,0.07605633802816901,0.3857822080500523,0.0,0.875,0.25,0.0,0.47619047619047616,0.45098039215686275,0.06118333053259263,0.3731977223381577,0.0,0.39999999999999997,0.28529136987830817,0.0,0.09090909090909091,4.0,e52314a8c
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5238095238095237,0.20720720270270268,0.1810344827586207,0.6000000000000001,0.125,0.375,0.25,0.2857142857142857,0.20000000000000004,0.2857142857142857,0.2222222222222222,0.3333333333333333,0.42857142857142855,0.30000000000000004,0.5,0.5,0.5,0.5,0.0,0.25,0.19999999999999998,0.13962264150943393,0.0,0.25,0.7745966692414833,0.0,0.0,0.0,0.0,0.2,0.2,0.6324555320336758,0.2857142857142857,0.7745966692414833,0.0,0.0,0.0,0.0,0.5238095238095237,0.20689655172413793,0.2989019966947661,0.5238095238095237,0.06382978723404255,0.8354430379746834,0.5295774647887324,0.8499660606151933,0.8387096774193549,0.5,0.26220221204253785,0.5,0.0,0.2387543252595156,0.09425366411225512,0.1501405588748403,0.2521008403361345,0.3214285714285714,0.21055472734028405,0.32499999999999996,0.2272727272727273,1.0,b6b9d2b71
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0416666675,0.09523809523809523,0.0,0.1891891891891892,0.19540231034482758,0.4,0.375,0.375,0.125,0.0,0.30000000000000004,0.21428571428571427,0.1111111111111111,0.3333333333333333,0.2857142857142857,0.2,0.5,0.5,0.5,0.5,0.0,0.5,0.16666666666666666,0.12264150943396226,0.0,0.125,0.7071067811865475,0.2,0.8164965809277259,0.7071067811865475,0.2,0.0,0.2,0.7071067811865475,0.0,0.0,0.8164965809277259,0.0,0.0,0.09523809523809523,0.5238095238095237,0.25,0.2542161488578884,0.42857142857142855,0.18085106382978722,0.4683544303797468,0.3746478873239437,0.44683757645781114,0.40860215053763443,0.5,0.22243913025065232,0.375,0.051948051948051945,0.6366782006920415,0.19841243656834004,0.4735121889480976,0.6203208556149733,0.453781512605042,0.34259266274231254,0.4115508021390374,0.36363636363636365,2.0,0fdac824f
1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0416666675,0.47619047619047616,0.0,0.2792792702702703,0.13793103448275862,0.8,0.25,0.375,0.125,0.14285714285714285,0.20000000000000004,0.21428571428571427,0.1111111111111111,0.3333333333333333,0.42857142857142855,0.30000000000000004,1.0,1.0,1.0,1.0,0.0,0.5,0.25,0.2358490566037736,0.0,0.125,0.7071067811865475,0.2,0.8164965809277259,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.8164965809277259,0.0,0.0,0.0,0.5238095238095237,0.2672413793103448,0.3493866778262721,0.5238095238095237,0.05319148936170213,0.4810126582278481,0.27323943661971833,0.497632044978732,0.5483870967741936,0.5,0.30618621784789724,0.5,0.0,0.6149732620320856,0.1793039081882514,0.4471554520690971,0.6493506493506493,0.3506493506493506,0.28865100400825433,0.3545454545454545,0.18181818181818182,4.0,a8208be8a
1.0,1.0,1.0,1.0,1.0,1.0,0.12747097167297577,0.125,0.5238095238095237,0.0,0.5945945945945946,0.08045977413793104,0.5000000000000001,0.25,0.25,0.0,0.0,0.1,0.07142857142857142,0.1111111111111111,0.1111111111111111,0.2857142857142857,0.2,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.32075471698113206,0.15,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095237,0.5238095238095237,0.1896551724137931,0.0,0.0,0.20212765957446807,0.06329113924050633,0.06760563380281691,0.06603981750361915,0.043010752688172046,0.5,0.0,0.0,0.6832298136645963,0.7832817337461301,0.19405056319948144,0.1604565718818091,0.14383785550833608,0.5413533834586466,0.11673796968792491,0.09519450800915329,0.09090909090909091,4.0,e7daacb59
1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5238095238095237,0.0,0.2972972972972973,0.05172413793103448,0.4,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.14285714285714285,0.1,1.0,0.5,1.0,0.8333333333333333,0.0,0.5,0.3333333333333333,0.5471698113207547,0.0,0.0,0.8164965809277259,0.1,0.7302967433402213,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095237,0.5238095238095237,0.09482758620689655,0.23328473740792174,0.0,0.40425531914893614,0.25316455696202533,0.05633802816901409,0.3857822080500523,0.0,0.5,0.25,0.0,0.4135338345864662,0.39164086687306504,0.05313289230461992,0.3731977223381577,0.0,0.2706766917293233,0.28529136987830817,0.0,0.045454545454545456,1.0,87dfa584d
1.0,1.0,1.0,1.0,1.0,1.0,0.04249032389099192,0.125,0.7142857142857142,0.0,0.3918918918918919,0.19540231034482758,0.5000000000000001,0.125,0.375,0.125,0.2857142857142857,0.1,0.21428571428571427,0.2222222222222222,0.2222222222222222,0.2857142857142857,0.2,1.0,0.5,1.0,0.8333333333333333,0.0,1.0,0.16666666666666666,0.1509433962264151,0.024999999999999998,0.125,0.7071067811865475,0.1,0.7071067811865475,0.7071067811865475,0.2,0.2,0.2,0.7071067811865475,0.0,0.0,0.0,1.0,0.4,0.0,0.7142857142857142,0.28448275862068967,0.49905428324642825,0.7142857142857142,0.031914893617021274,0.30379746835443033,0.21408450704225357,0.46404427467712767,0.41935483870967744,0.875,0.667317390751957,0.875,0.0,0.5411764705882354,0.2048633056404503,0.42160195252997923,0.5714285714285715,0.4615384615384615,0.37027731141463277,0.4666666666666666,0.36363636363636365,4.0,77dbfbcce
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.05405405405405406,0.13793103448275862,0.4,0.25,0.25,0.125,0.0,0.20000000000000004,0.14285714285714285,0.0,0.3333333333333333,0.2857142857142857,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.16981132075471697,0.0,0.125,0.816496580927726,0.1,0.816496580927726,0.816496580927726,0.1,0.4,0.0,0.0,0.14285714285714285,0.816496580927726,0.0,0.0,0.0,0.0,0.2857142857142857,0.05172413793103448,0.23328473740792174,0.2857142857142857,0.6063829787234042,0.8481012658227848,0.5830985915492958,0.3647168129183179,0.3010752688172043,0.25,0.2041241452319315,0.25,0.0,0.14241486068111456,0.019321051747134516,0.1369673442529211,0.15037593984962405,0.09022556390977442,0.09134464673485874,0.09122807017543857,0.0,3.0,3858e7fe4
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.125,0.5238095238095237,0.0,0.31081081081081086,0.3103448275862069,0.30000000000000004,0.125,0.375,0.125,0.2857142857142857,0.1,0.21428571428571427,0.2222222222222222,0.2222222222222222,0.14285714285714285,0.2,1.0,1.0,1.0,1.0,0.0,0.5,0.16666666666666666,0.09433962264150943,0.0,0.125,0.7071067811865475,0.0,0.0,0.7071067811865475,0.2,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.5714285714285714,0.19827586206896552,0.44797351719587575,0.5714285714285714,0.010638297872340425,0.20253164556962028,0.15774647887323945,0.3955503920688471,0.3548387096774194,0.875,0.6016470449247354,0.875,0.0,0.5073529411764706,0.1282150676602125,0.45692042672475364,0.5357142857142857,0.5625,0.47578627059819373,0.5687499999999999,0.36363636363636365,4.0,3c476bbcd
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5238095238095237,0.0,0.2972972972972973,0.08045977413793104,0.5000000000000001,0.125,0.125,0.125,0.0,0.1,0.07142857142857142,0.0,0.2222222222222222,0.2857142857142857,0.2,1.0,1.0,1.0,1.0,0.0,0.25,0.3333333333333333,0.32075471698113206,0.0,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095237,0.5238095238095237,0.1896551724137931,0.0,0.0,0.5531914893617021,0.44303797468354433,0.24507042253521127,0.016509954375904787,0.010752688172043012,0.5,0.0,0.0,0.29649595687331537,0.2861990950226245,0.07692316411300198,0.006360624266359818,0.005701845324486817,0.1978021978021978,0.004627584611177765,0.0037735849056603956,0.09090909090909091,4.0,d92faa577
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.125,0.0,0.14285714285714285,0.22972972972972974,0.08045977413793104,0.5000000000000001,0.125,0.125,0.125,0.0,0.1,0.07142857142857142,0.0,0.2222222222222222,0.2857142857142857,0.2,1.0,1.0,1.0,1.0,0.0,0.75,0.3333333333333333,0.32075471698113206,0.0,0.125,1.0,0.2,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,0.2,0.14285714285714285,0.6666666666666666,0.14655172413793102,0.5238095238095238,0.5238095238095237,0.4574468085106383,0.8607594936708861,0.3126760563380282,0.7099280381639058,0.4623655913978495,0.875,0.7499999999999999,0.75,0.04983388704318937,0.4404924760601916,0.0661633690643153,0.463263226165107,0.41528239202657813,0.41860465116279066,0.4819683181664982,0.3930232558139535,0.09090909090909091,4.0,eb17f5491
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1875,0.0,0.0,0.06306306216216216,0.25287355172413795,0.4,0.25,0.25,0.375,0.0,0.4,0.2857142857142857,0.2222222222222222,0.3333333333333333,0.2857142857142857,0.4,0.5,0.0,1.0,0.5,0.25,0.5,0.26666666666666666,0.09433962264150943,0.0,0.375,0.7745966692414833,0.2,0.7745966692414834,0.6324555320336759,0.1,0.6000000000000001,0.0,0.0,0.14285714285714285,0.6324555320336759,0.6324555320336758,0.0,0.0,0.0,0.3333333333333333,0.11206896551724138,0.2409354407747337,0.3333333333333333,0.18085106382978722,0.6455696202531646,0.5295774647887324,0.5585149437526782,0.5591397849462366,0.375,0.25,0.375,0.0,0.5261437908496732,0.13616290226371106,0.45875890826173354,0.5555555555555556,0.4285714285714285,0.3596809286730725,0.43333333333333324,0.2272727272727273,1.0,1af4dbcd6
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.24324324324324326,0.05172413793103448,0.4,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.1111111111111111,0.14285714285714285,0.1,0.5,0.5,0.5,0.5,0.0,0.25,0.3333333333333333,0.5471698113207547,0.0,0.125,0.8164965809277259,0.0,0.7302967433402213,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.07758620689655173,0.23328473740792174,0.0,0.5425531914893617,0.4177215189873418,0.09295774647887324,0.3857822080500523,0.0,0.375,0.25,0.0,0.2521008403361345,0.2387543252595156,0.03239117498784316,0.3731977223381577,0.0,0.15126050420168066,0.28529136987830817,0.0,0.045454545454545456,4.0,165c3e6d2
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.125,0.2857142857142857,0.0,0.16216216216216217,0.22413793103448276,0.5000000000000001,0.375,0.375,0.375,0.14285714285714285,0.4,0.3571428571428571,0.2222222222222222,0.4444444444444444,0.42857142857142855,0.4,0.5,0.5,0.5,0.5,0.0,0.25,0.2222222222222222,0.09433962264150943,0.0,0.375,0.7745966692414833,0.2,0.7302967433402215,0.5773502691896257,0.30000000000000004,0.0,0.4,0.7302967433402213,0.2857142857142857,0.7302967433402213,0.7302967433402215,0.0,0.0,0.047619047619047616,0.42857142857142855,0.27586206896551724,0.19362477056478616,0.38095238095238093,0.0851063829787234,0.7341772151898734,0.5295774647887324,0.5739514928904432,0.7311827956989247,0.375,0.15811388300841894,0.25,0.11278195488721804,0.5919117647058824,0.22852568986314112,0.3662462626670318,0.5122180451127819,0.4821428571428571,0.30283402131020265,0.419078947368421,0.2727272727272727,2.0,6abea509f
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.31351351351351353,0.1810344827586207,0.5000000000000001,0.375,0.375,0.25,0.0,0.4,0.2857142857142857,0.0,0.5555555555555556,0.42857142857142855,0.6000000000000001,1.0,1.0,1.0,1.0,0.25,0.5,0.39999999999999997,0.11698113207547167,0.0,0.25,0.7745966692414833,0.30000000000000004,0.7745966692414833,0.6324555320336758,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7745966692414833,1.0,0.6000000000000001,0.3333333333333333,0.7142857142857142,0.5,0.2313325295522118,0.38095238095238093,0.24468085106382978,0.4683544303797468,0.4816901408450705,0.3328301975424519,0.34408602150537637,0.875,0.38729833462074165,0.5,0.19607843137254904,0.7647058823529411,0.3363990895318142,0.4514316187002523,0.6113749847765192,0.7826086956521738,0.5126547353105064,0.6494861660079051,0.2272727272727273,4.0,73781f68b
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09375,0.0,0.2857142857142857,0.27702702702702703,0.3678160862068966,0.4,0.375,0.375,0.5,0.0,0.6000000000000001,0.4285714285714286,0.3333333333333333,0.4444444444444444,0.2857142857142857,0.2,0.0,1.0,0.5,0.5,0.0,0.25,0.09523809523809523,0.06199460916442048,0.0,0.5,0.7559289460184544,0.6000000000000001,0.5345224838248488,0.0,0.2,0.0,0.2,0.5345224838248488,0.2857142857142857,0.6900655593423543,0.7559289460184544,1.0,0.2,0.19047619047619047,0.6190476190476191,0.4568965517241379,0.18990845094068126,0.42857142857142855,0.1276595744680851,0.5822784810126582,0.495774647887324,0.41630285337765927,0.5591397849462366,0.875,0.338501600193165,0.75,0.13392857142857142,0.703529411764706,0.43128324106028176,0.33111894369461703,0.6089285714285715,0.72,0.3681325322868205,0.6467499999999999,0.3181818181818182,2.0,1a1cebc72
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.025,0.47619047619047616,0.0,0.3027027027027027,0.13793103448275862,0.8,0.625,0.625,0.125,0.0,0.5000000000000001,0.3571428571428571,0.1111111111111111,0.5555555555555556,0.7142857142857142,0.6000000000000001,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.1509433962264151,0.0,0.125,0.5773502691896257,0.4,0.7302967433402213,0.5773502691896257,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7745966692414833,1.0,0.4,0.38095238095238093,0.6666666666666666,0.5517241379310345,0.16858308631557783,0.2857142857142857,0.1595744680851064,0.5822784810126582,0.6028169014084507,0.44562606669025645,0.5268817204301076,0.875,0.3491060010942235,0.5,0.1937046004842615,0.7215686274509804,0.3748444842559406,0.3582424802547128,0.5682001614205004,0.5454545454545454,0.3441121105725319,0.42964015151515145,0.2727272727272727,4.0,b3f89dbac
1.0,1.0,1.0,1.0,1.0,1.0,0.11047484211657901,0.0625,0.0,0.2857142857142857,0.25225224324324325,0.09482758620689655,0.6000000000000001,0.125,0.125,0.25,0.0,0.20000000000000004,0.14285714285714285,0.0,0.3333333333333333,0.42857142857142855,0.30000000000000004,1.0,0.5,1.0,0.8333333333333333,0.0,0.5,0.3333333333333333,0.24528301886792453,0.08666666666666667,0.25,0.816496580927726,0.1,0.816496580927726,0.816496580927726,0.1,0.0,0.0,0.0,0.14285714285714285,0.816496580927726,0.0,0.0,0.0,0.2857142857142857,0.5238095238095237,0.24137931034482757,0.19440394783993478,0.23809523809523808,0.23404255319148937,0.6075949367088608,0.34084507042253526,0.5222646001375043,0.4731182795698925,0.5,0.20412414523193148,0.25,0.16806722689075632,0.6764705882352942,0.14396077772374738,0.46888694718005886,0.5462184873949579,0.4675324675324675,0.34676703423010485,0.3707664884135472,0.13636363636363635,4.0,29c385870
1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.125,0.0,0.2857142857142857,0.20270270270270271,0.19540231034482758,0.4,0.0,0.0,0.5,0.14285714285714285,0.20000000000000004,0.21428571428571427,0.2222222222222222,0.2222222222222222,0.2857142857142857,0.4,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.12264150943396226,0.0,0.5,0.0,0.2,0.8164965809277259,0.0,0.2,0.2,0.0,0.0,0.14285714285714285,0.7071067811865475,0.8164965809277259,0.0,0.0,0.0,0.42857142857142855,0.19827586206896552,0.2714703393093186,0.42857142857142855,0.05319148936170213,0.4177215189873418,0.21408450704225357,0.46129494034511864,0.49462365591397855,0.375,0.25,0.375,0.0,0.7215686274509804,0.19131135526636256,0.5517642983639358,0.7619047619047619,0.5142857142857142,0.40657475305016355,0.5199999999999999,0.36363636363636365,4.0,f81d90468
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.2702702702702703,0.19540231034482758,0.5000000000000001,0.375,0.375,0.125,0.0,0.30000000000000004,0.21428571428571427,0.0,0.4444444444444444,0.2857142857142857,0.30000000000000004,1.0,1.0,1.0,1.0,0.0,0.5,0.25,0.1509433962264151,0.0,0.125,0.7071067811865475,0.2,0.8164965809277259,0.7071067811865475,0.1,0.0,0.0,0.0,0.2857142857142857,0.8164965809277259,0.0,1.0,0.4,0.2857142857142857,0.6666666666666666,0.3448275862068966,0.31104631654389564,0.38095238095238093,0.2978723404255319,0.5189873417721519,0.4394366197183099,0.3679411657256913,0.33333333333333337,0.875,0.5103103630798288,0.625,0.14527845036319614,0.6764705882352942,0.21076785341039908,0.47632938947087355,0.5690072639225182,0.6428571428571428,0.5218963750766288,0.561864406779661,0.18181818181818182,4.0,79b0a3cb4
1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.125,0.8095238095238095,0.0,0.4594594594594595,0.19540231034482758,0.5000000000000001,0.25,0.25,0.25,0.0,0.30000000000000004,0.21428571428571427,0.2222222222222222,0.2222222222222222,0.2857142857142857,0.4,1.0,1.0,1.0,1.0,0.0,0.75,0.3333333333333333,0.1509433962264151,0.0,0.25,0.8164965809277259,0.2,0.8164965809277259,0.7071067811865475,0.2,0.0,0.0,0.0,0.0,0.0,0.8164965809277259,0.0,0.0,0.3333333333333333,0.8095238095238095,0.43103448275862066,0.35422085086383176,0.47619047619047616,0.14893617021276595,0.35443037974683544,0.2901408450704226,0.4117019011226086,0.34408602150537637,1.0,0.5103103630798288,0.625,0.5279503105590062,0.761029411764706,0.3321966665565822,0.21308480294874216,0.2756211180124224,0.5510204081632653,0.08205959340775669,0.10496894409937885,0.36363636363636365,4.0,915e4ef03
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.125,0.0,0.5238095238095237,0.2702702702702703,0.19540231034482758,0.4,0.125,0.25,0.25,0.14285714285714285,0.20000000000000004,0.21428571428571427,0.2222222222222222,0.2222222222222222,0.2857142857142857,0.2,1.0,1.0,1.0,1.0,0.0,0.5,0.16666666666666666,0.12264150943396226,0.0,0.25,0.8164965809277259,0.1,0.7071067811865475,0.7071067811865475,0.2,0.2,0.0,0.0,0.0,0.0,0.8164965809277259,0.0,0.0,0.0,0.5238095238095237,0.23275862068965517,0.3223824763744429,0.5238095238095237,0.05319148936170213,0.2151898734177215,0.1943661971830986,0.3522338566997225,0.32258064516129037,0.5,0.30618621784789724,0.5,0.0,0.7285067873303167,0.20541700093938778,0.4999337011387181,0.7692307692307692,0.5934065934065934,0.4303353242771574,0.6,0.36363636363636365,4.0,80bc1565f
